imdb_title_id,original_title,year,date_published,genre,duration,country,language,imdb_score,budget,worldwide_gross_income
tt1216487,Flickan som lekte med elden,2009,2009-09-25,"Crime, Drama, Mystery",129,"Sweden, Denmark, Germany","Swedish, Italian, English, French",7.2,EUR 4000000,$ 67153225
tt1216491,Kill the Messenger,2014,2015-06-18,"Biography, Crime, Drama",112,USA,English,6.9,,$ 5218973
tt1216492,Leap Year,2010,2010-04-09,"Comedy, Romance",100,"USA, Ireland","English, Ukrainian",6.5,$ 19000000,$ 32686500
tt1216496,Madeo,2009,2009-05-28,"Crime, Drama, Thriller",129,South Korea,Korean,7.8,$ 5000000,$ 17149348
tt1216501,Prinsessa,2009,2009-09-11,"Comedy, Drama, Family",91,"Ireland, Sweden",Swedish,6.3,,$ 279598
tt1216520,Womb,2010,2012-08-31,"Drama, Romance, Sci-Fi",111,"Germany, Hungary, France",English,6.4,EUR 3660000,$ 36257
tt1217070,Triage,2009,2009-11-27,"Drama, Mystery, War",99,"Ireland, Spain, Belgium, France, Austria, Cayman Islands","English, Kurdish, Spanish, Swahili, French",6.5,,$ 563760
tt1217209,Brave,2012,2012-09-05,"Animation, Adventure, Comedy",93,"USA, UK",English,7.1,$ 185000000,$ 538983207
tt1217213,Secret of the Wings,2012,2012-11-21,"Animation, Family, Fantasy",75,"USA, India, UK",English,7.1,$ 35000000,$ 627018
tt1217243,Akiresu to kame,2008,2008-09-20,"Comedy, Drama",119,Japan,Japanese,7.3,,$ 926528
tt1217426,Easier with Practice,2009,2010-08-26,"Drama, Romance",100,USA,English,6.4,$ 1000000,$ 1558
tt1217565,Den radio,2008,2008-03-20,Comedy,100,Russia,"Russian, French",7.4,,$ 5998707
tt1217578,Ischeznuvshaya imperiya,2008,2008-02-14,Drama,105,Russia,Russian,6.8,,$ 1511572
tt1217613,Battle Los Angeles,2011,2011-04-22,"Action, Sci-Fi",116,USA,"English, Ukrainian",5.7,$ 70000000,$ 211819354
tt1217616,Endgame,2009,2009-01-18,"Drama, History",109,"UK, South Africa","English, Afrikaans, Xhosa",6.2,,$ 26260
tt1217620,Lippels Traum,2009,2009-10-08,"Adventure, Drama, Family",101,Germany,German,5.5,,$ 1373327
tt1217631,Solo un padre,2008,2008-11-28,"Comedy, Romance",89,Italy,Italian,6.6,,$ 3065931
tt1217635,Kabuli kid,2008,2009-04-29,Drama,97,"France, Afghanistan",Pushto,6.6,,$ 55685
tt1217637,Pour elle,2008,2008-12-03,"Crime, Drama, Thriller",96,"France, Spain","French, Spanish",7.1,EUR 7930000,$ 6548942
tt1218011,L'amore non basta,2008,2008-04-18,"Drama, Romance",84,Italy,Italian,5.6,EUR 650000,$ 698276
tt1218038,The President Is Coming,2009,2009-01-09,Comedy,90,India,"English, Hindi, Bengali, Urdu",6.8,$ 500000,$ 104235
tt1218345,Dil Kabaddi,2008,2008-12-05,"Comedy, Drama",120,India,Hindi,5.8,INR 80000000,$ 1162680
tt1219289,Limitless,2011,2011-04-15,"Sci-Fi, Thriller",105,USA,"English, Russian, Italian, Mandarin, French",7.4,$ 27000000,$ 161849455
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,2010-10-29,"Animation, Action, Adventure",97,"USA, Australia",English,6.9,$ 80000000,$ 140073390
tt1219703,Nossa Vida Não Cabe Num Opala,2008,2008-08-15,Drama,93,Brazil,Portuguese,5.4,,$ 32764
tt1219827,Ghost in the Shell,2017,2017-03-30,"Action, Crime, Drama",107,"USA, India, Hong Kong, China, Canada","English, Japanese",6.3,$ 110000000,$ 169801921
tt1219828,Happy Tears,2009,2009-02-11,"Comedy, Drama",92,USA,"English, French",5.2,,$ 22464
tt1220198,The Fourth Kind,2009,2010-01-22,"Horror, Mystery, Sci-Fi",98,"USA, UK","English, Aboriginal",5.9,$ 10000000,$ 47719794
tt1220213,Grace,2009,2009-11-07,"Drama, Horror, Thriller",84,"USA, Canada",English,5.1,$ 5000000,$ 8297
tt1220214,Heartless,2009,2010-05-21,"Drama, Fantasy, Horror",114,UK,English,6.0,$ 5000000,$ 20435
tt1220220,Motherhood,2009,2009-08-28,"Comedy, Drama",90,USA,English,4.6,$ 5000000,$ 726936
tt1220628,I Hope They Serve Beer in Hell,2009,2009-09-25,Comedy,105,USA,English,5.3,,$ 1429299
tt1220634,Resident Evil: Afterlife,2010,2010-09-10,"Action, Adventure, Horror",96,"Germany, France, Canada, UK, China, USA","English, Japanese, Spanish",5.8,$ 60000000,$ 300228084
tt1220719,Yip Man,2008,2008-12-12,"Action, Biography, Drama",106,"Hong Kong, China","Cantonese, Mandarin, Japanese",8.0,$ 11715578,$ 22108789
tt1220873,The Be All and End All,2009,2010-12-03,"Comedy, Drama",100,UK,English,6.7,,$ 67698
tt1220888,Henry's Crime,2010,2011-01-14,"Comedy, Crime, Drama",108,USA,English,6.0,$ 12000000,$ 2169799
tt1220911,Pourquoi j'ai pas mangé mon père,2015,2015-04-08,"Animation, Adventure, Comedy",101,"France, Italy, China, Belgium","French, English",5.0,,$ 16372941
tt1221125,Le bruit des gens autour,2008,2008-07-09,Romance,107,France,French,6.3,,$ 183684
tt1221129,Dig og mig,2008,2008-08-01,Drama,85,Denmark,Danish,5.7,,$ 1364164
tt1221133,EMI: Liya Hai To Chukana Padega,2008,2008-11-07,"Comedy, Crime, Drama",180,India,Hindi,4.2,,$ 1413423
tt1221139,Welcome to Sajjanpur,2008,2008-09-19,"Comedy, Drama",133,India,Hindi,6.9,INR 55000000,$ 3301431
tt1221141,La mujer sin cabeza,2008,2008-08-21,"Drama, Mystery, Thriller",87,"Argentina, France, Italy, Spain",Spanish,6.5,,$ 305766
tt1221151,Yami no kodomo-tachi,2008,2008-08-02,"Crime, Drama, Thriller",138,Japan,"Japanese, Thai, English",6.5,,$ 32848
tt1221208,Frankie & Alice,2010,2014-08-12,"Biography, Drama",101,Canada,English,6.5,,$ 706546
tt1221927,Pora mroku,2008,2010-07-30,Horror,95,Poland,Polish,3.1,,$ 259209
tt1222330,The Art of Being Straight,2008,2008-06-20,"Comedy, Drama, Romance",67,USA,English,4.9,,$ 12831
tt1222817,Zookeeper,2011,2011-08-05,"Comedy, Family, Fantasy",102,USA,English,5.2,$ 80000000,$ 169852759
tt1223082,Oy Vey! My Son Is Gay!!,2009,2010-12-24,Comedy,90,USA,"English, Yiddish",5.1,,$ 89507
tt12235234,Feya,2020,2020-04-30,"Drama, Sci-Fi, Thriller",152,Russia,Russian,5.7,RUR 124000000,$ 10494
tt1223922,Blue,2009,2009-10-16,"Action, Adventure, Mystery",119,India,"Hindi, English",3.7,,$ 802050
tt1223930,Der Architekt,2008,2009-02-05,Drama,93,Germany,German,6.3,,$ 270397
tt1223932,Tempos de Paz,2009,2009-08-14,Drama,80,Brazil,Portuguese,7.0,,$ 428328
tt1223934,Die Tür,2009,2009-11-26,"Drama, Mystery, Sci-Fi",103,Germany,German,6.7,,$ 407728
tt1223936,V.O.S.,2009,2009-07-10,Comedy,87,Spain,"Catalan, Spanish, Basque",5.7,,$ 272271
tt1223971,Il resto della notte,2008,2008-06-20,Drama,101,Italy,"Italian, Romanian",5.9,,$ 310242
tt1223975,Tony Manero,2008,2009-01-16,"Drama, Music",97,"Chile, Brazil","Spanish, English",6.8,,$ 687406
tt1223980,Zwart water,2010,2010-03-11,Horror,112,"Netherlands, Belgium",Dutch,5.6,,$ 138381
tt1224151,Freche Mädchen,2008,2008-07-17,"Comedy, Drama, Romance",97,Germany,German,5.1,,$ 8402879
tt1224153,Jerichow,2008,2009-01-08,Drama,93,Germany,"German, Turkish",7.0,,$ 906590
tt1224366,Afterschool,2008,2010-02-19,"Drama, Mystery",107,USA,English,6.1,,$ 49971
tt1224369,Made in Hungaria,2009,2009-02-05,"Biography, Comedy, Music",109,Hungary,"Hungarian, English",6.9,EUR 2000000,$ 931885
tt1224370,Mamma Mu och Kråkan,2008,2008-09-19,"Animation, Family",78,"Germany, Hungary, Sweden",Swedish,5.2,,$ 2445347
tt1224373,Slovenka,2009,2009-09-30,Drama,90,"Slovenia, Germany, Serbia, Croatia, Bosnia and Herzegovina","Slovenian, English",6.2,EUR 1500000,$ 37319
tt1224376,Tobruk,2008,2008-09-04,"History, War",102,"Czech Republic, Slovakia","Czech, Slovak, Portuguese",5.9,CZK 80000000,$ 583874
tt1224378,Viy,2014,2014-01-30,"Adventure, Fantasy, Mystery",130,"Russia, Ukraine, Czech Republic","Russian, English",5.2,$ 26000000,$ 38885962
tt1224449,Plyus odin,2008,2008-08-21,"Comedy, Romance",96,Russia,"Russian, English",6.6,,$ 927277
tt1224455,Soi Cowboy,2008,2009-01-08,Drama,117,"Thailand, UK","English, Lao, Thai",5.5,,$ 5737
tt1225290,Cztery noce z Anna,2008,2008-09-12,"Crime, Drama, Horror",87,"Poland, France",Polish,6.8,,$ 153604
tt1225296,Serbis,2008,2008-06-25,"Drama, Romance",87,"Philippines, France, South Korea, Hong Kong","Filipino, Tagalog",6.2,,$ 155156
tt1225822,Extract,2009,2009-09-04,"Comedy, Crime, Romance",92,USA,English,6.1,$ 8000000,$ 10848783
tt1225856,Retina,2017,2017,"Drama, Thriller",87,USA,English,5.2,,$ 41280
tt1226229,Get Him to the Greek,2010,2011-07-08,"Comedy, Music",109,USA,English,6.4,$ 40000000,$ 91720255
tt1226232,The Greatest,2009,2009-11-05,"Drama, Romance",99,USA,English,6.6,$ 6000000,$ 1344544
tt1226236,Io sono l'amore,2009,2010-03-19,"Drama, Romance",120,Italy,"Italian, Russian, English",7.0,EUR 3600000,$ 12014663
tt1226240,A Late Quartet,2012,2013-09-12,"Drama, Music",105,USA,English,7.1,,$ 6303709
tt1226251,Gekijô ban poketto monsutâ: Daiamondo pâru - Diaruga vs Parukia vs Dâkurai,2007,2007-07-14,"Animation, Action, Adventure",95,"Japan, USA","Japanese, English",6.4,,$ 42496749
tt1226271,The Damned United,2009,2010-01-22,"Biography, Drama, Sport",98,UK,English,7.5,$ 10000000,$ 4091378
tt1226273,Edge of Darkness,2010,2010-03-19,"Action, Crime, Drama",117,"UK, USA","English, Latin, French",6.6,$ 80000000,$ 81126522
tt1226274,Happy New Year,2011,2013-05-21,"Drama, War",104,USA,English,6.1,,$ 14874
tt1226297,Adhen,2008,2008-10-22,Drama,93,"France, Algeria","French, Arabic",6.6,,$ 213304
tt1226318,Shultes,2008,2009-04-24,"Crime, Drama",100,Russia,Russian,6.0,,$ 23088
tt1226334,Élève libre,2008,2009-01-21,Drama,105,"Belgium, France",French,6.2,,$ 194766
tt1226681,Pontypool,2008,2009-09-18,"Fantasy, Horror, Thriller",93,Canada,"English, French, Armenian",6.6,$ 1500000,$ 32118
tt1226753,The Debt,2010,2011-09-16,"Drama, Thriller",113,"USA, UK, Hungary, Israel","English, German, Russian",6.8,$ 20000000,$ 45636368
tt1226766,The Great Gilly Hopkins,2015,2016-07-21,"Comedy, Drama, Family",99,USA,English,6.5,$ 5000000,$ 97798
tt1226774,In the Loop,2009,2009-04-17,Comedy,106,UK,English,7.4,GBP 612650,$ 7787487
tt1226837,Beautiful Boy,2018,2019-06-13,"Biography, Drama",120,USA,English,7.3,$ 25000000,$ 16636604
tt1227165,Nirvana,2008,2008-07-03,"Drama, Romance",93,Russia,Russian,6.0,$ 2000000,$ 261127
tt1227170,Passenger Side,2009,2011-04-01,"Comedy, Drama",85,Canada,"English, Spanish",5.9,,$ 1625
tt1227183,Swallows and Amazons,2016,2016-08-19,"Adventure, Drama, Family",96,UK,English,6.1,,$ 3898580
tt1227189,Vse umrut a ya ostanus,2008,2008-10-23,Drama,80,Russia,Russian,6.4,,$ 270934
tt1227524,Aashayein,2010,2010-08-27,Drama,120,India,"Hindi, English, Marathi",7.1,,$ 3836
tt1227536,Rööperi,2009,2009-01-09,"Biography, Crime, Drama",133,Finland,Finnish,6.7,EUR 1700000,$ 2795194
tt1227555,Isolerad,2010,2012-06-29,"Mystery, Thriller",75,Sweden,"Swedish, Norwegian",5.9,,$ 7179
tt1227762,Aladin,2009,2009-10-30,"Action, Adventure, Fantasy",132,India,Hindi,4.6,INR 500000000,$ 30879
tt1227787,London River,2009,2010-08-27,"Drama, Mystery",84,"UK, France, Algeria","English, French, Arabic",6.8,,$ 2082726
tt1227796,Yurev den,2008,2008-09-18,"Drama, Mystery",137,Russia,Russian,6.8,,$ 73350
tt1228705,Iron Man 2,2010,2010-04-30,"Action, Adventure, Sci-Fi",124,USA,"English, French, Russian",7.0,$ 200000000,$ 623933331
tt1228726,Mr. White Mr. Black,2008,2008-05-02,"Action, Comedy, Crime",130,India,Hindi,3.4,,$ 910423
tt1228931,Kuruvi,2008,2008-05-03,"Action, Comedy, Drama",150,India,Tamil,3.7,INR 180000000,$ 1018120
tt1228953,Big Fan,2009,2009-01-18,"Comedy, Crime, Drama",88,USA,English,6.7,,$ 234540
tt1228987,Let Me In,2010,2011-09-30,"Drama, Fantasy, Horror",116,"UK, USA",English,7.1,$ 20000000,$ 27093592
tt1229238,Mission: Impossible - Ghost Protocol,2011,2012-01-27,"Action, Adventure, Thriller",132,"USA, United Arab Emirates, Czech Republic, India, Canada","English, Russian, French, Arabic, Swedish",7.4,$ 145000000,$ 694713380
tt1229340,Anchorman 2: The Legend Continues,2013,2013-12-18,Comedy,119,USA,English,6.3,$ 50000000,$ 173649931
tt1229345,Cedar Boys,2009,2009-07-30,"Crime, Drama",100,Australia,English,6.3,AUD 1300000,$ 171397
tt1229366,Life Partner,2009,2009-08-14,"Comedy, Drama, Romance",138,India,,5.2,,$ 457340
tt1229381,Hors la loi,2010,2010-09-22,"Crime, Drama, War",138,"France, Algeria, Belgium, Tunisia, Italy","French, Arabic, English",6.5,EUR 20000000,$ 3470487
tt1229390,Shortkut - The Con Is On,2009,2009-07-10,"Comedy, Drama",142,India,Hindi,3.4,,$ 389832
tt1229786,Kereta Hantu Manggarai,2008,2008-04-30,Horror,89,Indonesia,Indonesian,5.1,,$ 25309
tt1229821,Jue ming pai dui,2009,2009-04-17,"Horror, Romance",95,Taiwan,"English, Mandarin, Min Nan",4.8,,$ 121039
tt1229822,Jane Eyre,2011,2011-10-07,"Drama, Romance",120,"UK, USA","English, French",7.3,,$ 34710627
tt1230165,Rock On!!,2008,2008-08-29,"Drama, Music",145,India,Hindi,7.7,,$ 7153767
tt1230168,Same Kind of Different as Me,2017,2017-10-20,"Biography, Drama",119,USA,English,6.6,$ 15000000,$ 6423605
tt1230194,De storm,2009,2009-09-17,"Action, Drama, History",96,"Netherlands, Belgium",Dutch,6.1,EUR 6300000,$ 6931925
tt1230196,Puss,2010,2010-08-20,"Comedy, Drama",105,"Sweden, Norway",Swedish,4.5,EUR 2150000,$ 200462
tt1230204,Sammy's avonturen: De geheime doorgang,2010,2010-12-22,"Animation, Adventure, Family",88,"France, Belgium, USA","Danish, Italian, English",6.1,,$ 70627617
tt1230207,Goryachie novosti,2009,2009-05-07,"Action, Crime, Drama",107,"Russia, Sweden",Russian,5.8,$ 4000000,$ 690700
tt1230211,Perkins' 14,2009,2010-03-24,"Horror, Thriller",95,USA,English,5.0,,$ 103054
tt1230213,Bound to Vengeance,2015,2015-10-08,"Horror, Thriller",93,USA,English,5.6,,$ 160358
tt1230215,Not Fade Away,2012,2013-07-19,Drama,112,USA,English,6.0,$ 20000000,$ 636399
tt1230385,Hwanghae,2010,2010-12-22,"Action, Crime, Drama",157,"South Korea, USA, Hong Kong","Korean, Mandarin",7.3,$ 8170000,$ 15789762
tt1230414,It's Complicated,2009,2010-03-19,"Comedy, Drama, Romance",121,"USA, Japan","English, French",6.5,$ 85000000,$ 219103655
tt1230424,Dance Subaru,2009,2009-03-20,Drama,105,"China, Singapore, Japan, South Korea, Hong Kong",Japanese,6.1,,$ 814648
tt1230439,Trash,2009,2010-10-30,Drama,91,Spain,"Spanish, Catalan",5.1,$ 3000000,$ 155772
tt1230448,Billu,2009,2009-02-13,"Comedy, Drama",137,India,"Hindi, Awadhi",6.2,,$ 8034797
tt1230478,Yohan - Barnevandrer,2010,2010-03-26,"Drama, Family",125,Norway,"Norwegian, English",5.1,NOK 41000000,$ 1392847
tt1230540,Jak zyc?,2008,2008-07-18,"Comedy, Drama",90,Poland,Polish,4.9,,$ 589541
tt1230544,Konchem Ishtam Konchem Kashtam,2009,2009-02-05,Romance,165,India,Telugu,7.0,,$ 1031670
tt1231273,La maison Nucingen,2008,2009-06-03,Horror,94,"Romania, France, Chile","Spanish, English, German, French",5.9,,$ 21618
tt1231277,S. Darko,2009,2009-08-21,"Drama, Mystery, Sci-Fi",103,USA,English,3.6,$ 4000000,$ 1079949
tt1231287,Labor Pains,2009,2010-01-05,"Comedy, Romance",89,USA,English,4.8,$ 10000000,$ 1895782
tt1231580,Alvin and the Chipmunks: The Squeakquel,2009,2010-01-29,"Animation, Comedy, Family",88,USA,"English, French",4.5,$ 75000000,$ 443140005
tt1231583,Due Date,2010,2011-01-21,"Comedy, Drama",95,USA,"English, Spanish",6.5,$ 65000000,$ 211780824
tt1231586,A Good Old Fashioned Orgy,2011,2011-10-27,"Comedy, Romance",95,USA,English,6.1,,$ 1378947
tt1231587,Hot Tub Time Machine,2010,2011-06-24,"Comedy, Sci-Fi",101,USA,"English, Russian",6.4,$ 36000000,$ 64780213
tt1232083,Jugeodo haepi ending,2007,2007-08-22,"Comedy, Crime, Drama",94,South Korea,Korean,6.6,,$ 1292306
tt1232099,Majimak seonmul,2008,2008-02-05,Drama,112,South Korea,Korean,7.0,,$ 1857015
tt1232106,Mubangbi-dosi,2008,2008-01-10,"Action, Crime",112,South Korea,Korean,6.3,,$ 11095236
tt1232162,Uri saengae choego-ui sungan,2008,2008-01-10,"Drama, Sport",124,South Korea,Korean,6.4,,$ 27259300
tt1232200,That's My Boy,2012,2012-06-15,Comedy,116,USA,English,5.5,$ 70000000,$ 57719093
tt1232776,Fish Tank,2009,2010-07-23,Drama,123,"Netherlands, UK",English,7.3,$ 3000000,$ 2404300
tt1232783,Sorority Row,2009,2010-02-26,"Horror, Mystery",101,USA,English,5.1,$ 12500000,$ 27206120
tt1232825,"Yi ban hai shui, yi ban huo yan",2008,2008-09-11,Drama,98,Hong Kong,"Cantonese, Mandarin",6.2,,$ 84705
tt1232826,De ofrivilliga,2008,2008-11-28,Drama,98,"Sweden, France","Swedish, English",7.1,,$ 623849
tt1232827,Ting che,2008,2008-11-28,Drama,112,Taiwan,Mandarin,6.9,,$ 72186
tt1232829,21 Jump Street,2012,2012-06-15,"Action, Comedy, Crime",109,USA,English,7.2,$ 42000000,$ 201585328
tt1232831,Kurôzu zero II,2009,2009-04-11,Action,133,Japan,"Japanese, English",7.3,,$ 29893636
tt1233192,Brighton Rock,2010,2011-02-04,"Crime, Drama, Thriller",111,"UK, France",English,5.7,$ 12000000,$ 2913599
tt1233219,"My Son, My Son, What Have Ye Done",2009,2010-09-10,"Drama, Thriller",91,"USA, Germany",English,6.3,$ 2000000,$ 76739
tt1233224,Poveste de cartier,2008,2008-05-09,"Drama, Musical",90,Romania,Romanian,3.1,,$ 33508
tt1233227,Saw VI,2009,2010-06-04,"Horror, Mystery",90,"Canada, USA, Australia",English,6.0,$ 11000000,$ 68234154
tt1233259,El Capitán Trueno y el Santo Grial,2011,2012-07-27,Adventure,108,Spain,Spanish,2.9,,$ 1034558
tt1233290,Hanni & Nanni,2010,2010-06-17,"Adventure, Drama, Family",85,Germany,German,5.2,,$ 7151391
tt1233301,Ironclad,2011,2011-03-04,"Action, Drama, History",121,"UK, Switzerland, USA, Germany","English, Hungarian, Latin, Danish",6.1,$ 25000000,$ 5151023
tt1233329,My Magic,2008,2008-09-25,Drama,75,Singapore,"Tamil, Hokkien, English",6.5,,$ 64039
tt1233334,Pariah,2011,2011-01-20,Drama,86,USA,English,7.2,$ 450000,$ 769552
tt1233381,Üç Maymun,2008,2008-09-12,Drama,109,"Turkey, France, Italy",Turkish,7.4,,$ 3823754
tt1233458,6 nyeon-jjae yeonae-jung,2008,2008-02-05,Romance,103,South Korea,Korean,5.8,,$ 7780316
tt1233459,Afutâ sukûru,2008,2008-05-24,"Comedy, Mystery",102,Japan,Japanese,6.6,,$ 4766629
tt1233461,Babo,2008,2008-02-28,"Comedy, Romance",99,South Korea,Korean,7.4,,$ 6453485
tt1233464,Biseuti boijeu,2008,2008-04-30,Drama,123,South Korea,Korean,5.7,,$ 4631383
tt1233467,Ddeu-geo-woon-geot-e-jo-a,2008,2008-01-17,Comedy,114,South Korea,Korean,5.7,,$ 4006637
tt1233473,Ga-myeon,2007,2007-12-27,"Crime, Mystery, Thriller",99,South Korea,Korean,6.3,,$ 2272550
tt1233482,Kidarida michyeo,2008,2008-01-01,"Comedy, Romance",108,South Korea,Korean,5.7,,$ 3041001
tt1233484,Nae sarang,2007,2007-12-18,"Comedy, Romance",111,South Korea,Korean,6.8,,$ 6660413
tt1233487,No mires para abajo,2008,2008-10-30,"Drama, Romance",85,"Argentina, France",Spanish,6.0,,$ 132551
tt1233488,Peon-chi le-i-di,2007,2007-10-25,"Action, Drama, Sport",121,South Korea,Korean,6.2,,$ 268230
tt1233499,Tin shui wai dik yat yu ye,2008,2008-07-17,Drama,90,Hong Kong,Cantonese,7.4,,$ 5100
tt1233503,Yeolhan-beonjjae eomma,2007,2007-11-29,Drama,104,South Korea,Korean,6.7,,$ 2220581
tt1233519,Caregiver,2008,2008-05-28,Drama,130,Philippines,"Filipino, Tagalog, English",6.4,,$ 3108225
tt1233576,Reykjavík-Rotterdam,2008,2008-10-03,Thriller,88,"Iceland, Germany, Netherlands","Icelandic, Dutch, English",6.7,,$ 240474
tt1233578,Torno a vivere da solo,2008,2008-12-05,Comedy,106,Italy,Italian,4.6,,$ 1059633
tt1234240,Antarctica,2008,2008,"Drama, Romance",112,Israel,"Hebrew, English, German",6.0,,$ 21679
tt1234250,Mehbooba,2008,2008-07-11,"Drama, Romance",163,India,Hindi,3.5,,$ 1032758
tt1234435,Novaya Zemlya,2008,2008-08-28,"Action, Drama, Thriller",119,Russia,"Russian, English",6.8,$ 12000000,$ 2210751
tt1234541,The Butterfly Effect 3: Revelations,2009,2009-07-31,"Crime, Sci-Fi, Thriller",90,USA,English,5.6,$ 4500000,$ 708152
tt1234542,Le dernier vol,2009,2009-12-16,"Adventure, Drama, Romance",98,France,French,5.5,$ 24000000,$ 3030612
tt1234543,La fidanzata di papà,2008,2008-11-14,"Comedy, Romance",100,Italy,Italian,3.2,,$ 9471031
tt1234548,The Men Who Stare at Goats,2009,2009-11-06,"Comedy, War",94,"USA, UK","English, Arabic",6.2,$ 25000000,$ 69095771
tt1234554,Tannöd,2009,2009-11-19,"Crime, Drama, Horror",93,"Germany, Switzerland",German,5.6,EUR 3800000,$ 1690811
tt1234559,Chico Xavier,2010,2010-04-02,"Biography, Drama",124,Brazil,Portuguese,7.1,,$ 17229064
tt1234654,Greenberg,2010,2011-04-08,"Comedy, Drama, Romance",107,USA,English,6.1,,$ 6344112
tt1234719,Red Dawn,2012,2012-11-21,"Action, Drama",93,USA,"English, Korean",5.4,$ 65000000,$ 50950296
tt1234721,RoboCop,2014,2014-02-06,"Action, Crime, Sci-Fi",117,USA,"English, Persian, Ukrainian",6.1,$ 100000000,$ 242688965
tt1234918,Amália,2008,2008-12-04,"Biography, Drama, Music",127,Portugal,"Portuguese, English, French",6.4,EUR 3500000,$ 1209841
tt1235058,The Blue Tooth Virgin,2008,2008,"Comedy, Drama",80,USA,English,5.4,,$ 2762
tt1235075,Valami Amerika 2,2008,2008-12-18,Comedy,110,Hungary,Hungarian,6.8,HUF 300000000,$ 2096699
tt1235124,Dorian Gray,2009,2009-11-27,"Drama, Fantasy, Mystery",112,UK,English,6.3,,$ 22873653
tt1235142,Last Ride,2009,2009-07-02,Drama,90,Australia,English,6.7,AUD 3500000,$ 251018
tt1235166,Un prophète,2009,2010-03-19,"Crime, Drama",155,"France, Italy","French, Arabic, Corsican",7.9,$ 13000000,$ 17874044
tt1235170,The Future,2011,2011-08-17,"Drama, Fantasy, Romance",91,"France, Germany, USA",English,6.2,$ 1000000,$ 887172
tt1235187,Where Hands Touch,2018,2019-05-10,"Drama, Romance, War",122,UK,English,6.2,,$ 128269
tt1235189,Wild Target,2010,2010-06-18,"Action, Comedy, Crime",98,"UK, France",English,6.8,$ 8000000,$ 3494154
tt1235200,Mercy,2009,2009-06-01,"Drama, Romance",87,USA,English,6.1,,$ 6780
tt1235415,Calatoria lui Gruber,2008,2009-04-24,Drama,100,"Hungary, Romania","German, Italian, Romanian",7.0,,$ 5362
tt1235424,Ganz nah bei Dir,2009,2009-11-12,"Comedy, Drama",88,Germany,German,6.7,,$ 58160
tt1235448,The Thaw,2009,2010-09-29,"Horror, Sci-Fi",94,Canada,English,5.2,,$ 149857
tt1235522,Broken City,2013,2013-02-07,"Action, Crime, Drama",109,USA,"English, Spanish",6.2,$ 35000000,$ 34737199
tt1235536,Lucky Luke,2009,2009-10-21,"Adventure, Comedy, Western",103,"France, Argentina",French,4.7,EUR 27000000,$ 17854472
tt1235537,Mahler auf der Couch,2010,2010-07-07,"Biography, Drama, Romance",98,"Germany, Austria",German,6.1,EUR 3500000,$ 772508
tt1235548,VIPs,2010,2011-03-25,"Biography, Drama",95,"Brazil, USA","Portuguese, Spanish",6.6,,$ 3554533
tt1235552,À l'aventure,2008,2009-04-01,"Drama, Fantasy, Romance",104,France,French,5.5,,$ 81335
tt1235796,Ondine,2009,2010-03-05,"Drama, Mystery, Romance",111,"Ireland, USA","English, Romanian, French",6.8,$ 12000000,$ 1787413
tt1235827,"Boogie, el aceitoso",2009,2009-10-22,"Animation, Action, Crime",82,"Argentina, Mexico",Spanish,6.4,,$ 522742
tt1235830,Chico & Rita,2010,2010-11-19,"Animation, Crime, Drama",94,"Spain, UK","Spanish, English, French",7.2,EUR 9200000,$ 2347919
tt1235836,Journey to Mecca,2009,2009-01-07,"Drama, History",45,"Canada, USA","English, Arabic",6.2,,$ 13488
tt1235837,Happily N'Ever After 2,2009,2009-10-02,"Animation, Adventure, Comedy",75,"USA, Germany",English,3.8,,$ 739943
tt1235841,Medianeras,2011,2014-10-02,"Comedy, Drama",95,"Argentina, Spain, Germany","Spanish, French, English, Italian, German",7.5,$ 11000000,$ 1008116
tt1235842,El niño pez,2009,2009-04-09,"Crime, Drama, Romance",96,"Argentina, France, Spain","Spanish, Guarani",5.9,,$ 233461
tt1235848,Le jour où Dieu est parti en voyage,2009,2009-10-28,Drama,100,"France, Belgium",French,6.0,,$ 9315
tt1235853,Contre toi,2010,2011-02-02,Drama,81,France,French,5.4,,$ 243387
tt1236182,Cendres et sang,2009,2009-09-09,Drama,105,"France, Romania, Portugal","French, Romanian",6.1,EUR 3000000,$ 4797
tt1236250,Gigola,2010,2011-01-19,Drama,102,France,French,5.0,$ 14000000,$ 24085
tt1236325,Qing tai,2008,2008-05-29,"Crime, Drama",95,Hong Kong,Cantonese,5.6,,$ 148058
tt1236370,Long nga,2008,2008-12-04,"Action, Romance, Thriller",89,"Hong Kong, China","Cantonese, Mandarin, Japanese, English",6.1,HKD 4000000,$ 1317019
tt1236371,Mistérios de Lisboa,2010,2010-10-20,"Drama, Mystery, Romance",272,"Portugal, France","Portuguese, French, English, Italian",7.4,EUR 2500000,$ 300132
tt1236373,Saidoweizu,2009,2009-10-31,Drama,124,"Japan, USA","Japanese, English",5.9,,$ 1505324
tt1236389,Complici del silenzio,2009,2009-04-17,Drama,100,"Italy, Spain, Argentina",Italian,6.9,EUR 1500000,$ 107947
tt1236397,A Mulher Invisível,2009,2009-06-05,Comedy,105,Brazil,Portuguese,6.3,,$ 11436322
tt1236410,Gunjô: Ai ga shizunda umi no iro,2009,2009-06-27,Drama,119,Japan,Japanese,5.7,,$ 301
